Original_X,L2_X,L3_X,TLC_X,Original_CX,L2_CX,L3_CX,TLC_CX,Original_Layers,L2_Layers,L3_Layers,TLC_Layers,L2_Time,L3_Time,TLC_Time,Original_Cost,L2_Cost,L3_Cost,TLC_Cost,L3_Unitary,TLC_Unitary,L3_Unitary_X,TLC_Unitary_X,L3_Unitary_CX,TLC_Unitary_CX,L3_Unitary_CCX,TLC_Unitary_CCX,Template_Matched,Template_Matching_Time,Template_Substitution_Time,Optimization_Pass_Time
3,3,2,2,3,3,9,9,5,5,14,15,0.0013079643249511719,0.0063800811767578125,0.15752601623535156,30,30,29,29,0,0,0,0,0,0,0,0,False,0.11265873908996582,0,0.01143789291381836
3,3,2,1,3,3,9,7,5,5,14,13,0.0013248920440673828,0.006250858306884766,0.1548159122467041,30,30,29,26,0,1,0,2,0,0,0,0,False,0.1110236644744873,0,0.010510921478271484
3,3,2,1,3,3,9,7,5,5,14,14,0.0012450218200683594,0.006306886672973633,0.15227437019348145,30,30,29,26,0,1,0,2,0,0,0,0,False,0.10938143730163574,0,0.01014399528503418
3,3,2,1,3,3,9,6,5,5,14,12,0.0012137889862060547,0.00605320930480957,0.2011241912841797,30,30,29,28,0,1,0,4,0,1,0,0,False,0.11096596717834473,0,0.010314226150512695
3,3,2,0,3,3,9,5,5,5,14,12,0.001177072525024414,0.006307840347290039,0.15849685668945312,30,30,29,23,0,2,0,4,0,0,0,0,False,0.11648941040039062,0,0.009602069854736328
3,3,2,2,3,1,7,7,5,4,13,13,0.0013158321380615234,0.0058100223541259766,0.12994670867919922,30,26,25,25,0,0,0,0,0,0,0,0,False,0.08756589889526367,0,0.009890556335449219
7,3,4,1,2,2,8,6,5,5,15,12,0.0016551017761230469,0.006239891052246094,0.13629794120788574,32,28,29,26,0,1,0,4,0,1,0,0,True,0.07645249366760254,0.006882667541503906,0.01393890380859375
6,2,3,2,2,2,8,8,5,4,15,14,0.0015959739685058594,0.00618290901184082,0.20928597450256348,31,27,28,27,0,0,0,0,0,0,0,0,False,0.1647183895111084,0,0.010766983032226562
6,4,3,1,2,2,8,6,5,5,15,12,0.0013930797576904297,0.006128072738647461,0.12857699394226074,31,29,28,26,0,1,0,4,0,1,0,0,True,0.07323360443115234,0.005343198776245117,0.012342453002929688
6,4,5,0,2,2,8,6,5,5,15,12,0.0016388893127441406,0.006278276443481445,0.11437416076660156,31,29,30,25,0,1,0,4,0,1,0,0,True,0.05530810356140137,0.007106304168701172,0.013839960098266602
5,3,4,1,2,2,8,6,5,4,15,13,0.0016009807586669922,0.006200075149536133,0.13521623611450195,30,28,29,26,0,1,0,4,0,1,0,0,True,0.0760807991027832,0.006651878356933594,0.01379537582397461
5,3,2,2,2,2,8,8,5,4,14,14,0.0013720989227294922,0.006142854690551758,0.14948797225952148,30,28,27,27,0,0,0,0,0,0,0,0,False,0.10550904273986816,0,0.010648012161254883
5,5,4,0,2,2,8,6,5,5,15,12,0.001271963119506836,0.006222248077392578,0.1073448657989502,30,30,29,25,0,1,0,4,0,1,0,0,True,0.05223894119262695,0.0058290958404541016,0.012037277221679688
5,5,4,0,3,3,9,7,5,5,15,12,0.0012731552124023438,0.006578207015991211,0.09998893737792969,32,32,31,23,0,0,0,0,0,0,0,0,True,0.04480743408203125,0.006200075149536133,0.012170791625976562
5,3,2,2,3,1,7,7,5,3,13,13,0.0014178752899169922,0.005908012390136719,0.12869811058044434,32,26,25,25,0,0,0,0,0,0,0,0,False,0.08583521842956543,0,0.009982109069824219
5,5,4,0,3,3,9,7,5,5,15,13,0.0013561248779296875,0.00669407844543457,0.1176900863647461,32,32,31,27,0,1,0,4,0,1,0,0,True,0.05952763557434082,0.006457805633544922,0.013577938079833984
5,3,4,1,3,3,9,7,5,5,15,14,0.0016980171203613281,0.006648063659667969,0.15514326095581055,32,30,31,28,0,1,0,4,0,1,0,0,True,0.0912477970123291,0.007263660430908203,0.015273094177246094
5,3,2,2,3,3,9,9,5,5,15,15,0.0015130043029785156,0.006276130676269531,0.16078400611877441,32,30,29,29,0,0,0,0,0,0,0,0,False,0.11597871780395508,0,0.010743856430053711
5,3,4,1,3,3,9,7,5,5,15,14,0.001726388931274414,0.006844997406005859,0.14476418495178223,32,30,31,28,0,1,0,4,0,1,0,0,True,0.08293795585632324,0.0071811676025390625,0.014980077743530273
4,4,3,1,3,3,9,7,5,5,15,13,0.001260995864868164,0.006431102752685547,0.11558818817138672,31,31,30,24,0,0,0,0,0,0,0,0,True,0.06024765968322754,0.005779266357421875,0.012340784072875977
4,4,3,3,3,1,7,7,5,4,14,14,0.0013840198516845703,0.005871295928955078,0.15728259086608887,31,27,26,26,0,0,0,0,0,0,0,0,False,0.11380457878112793,0,0.010106086730957031
4,4,3,1,3,3,9,7,5,5,15,13,0.0013651847839355469,0.006556034088134766,0.1432361602783203,31,31,30,28,0,1,0,4,0,1,0,0,True,0.08381271362304688,0.005743741989135742,0.014308691024780273
4,4,3,1,3,3,9,7,5,5,15,14,0.0013339519500732422,0.006588935852050781,0.1379399299621582,31,31,30,28,0,1,0,4,0,1,0,0,True,0.08004403114318848,0.00571894645690918,0.013567447662353516
4,4,3,1,3,3,9,7,5,5,15,14,0.0013129711151123047,0.006320953369140625,0.19029808044433594,31,31,30,28,0,1,0,4,0,1,0,0,True,0.08272218704223633,0.0066492557525634766,0.014674186706542969
4,4,3,1,3,3,9,7,5,5,15,14,0.0013089179992675781,0.006405830383300781,0.13757586479187012,31,31,30,28,0,1,0,4,0,1,0,0,True,0.07969951629638672,0.005889177322387695,0.013771772384643555
7,3,4,1,2,2,8,6,5,5,15,13,0.0016679763793945312,0.006293058395385742,0.13500690460205078,32,28,29,26,0,1,0,4,0,1,0,0,True,0.07553267478942871,0.006624460220336914,0.014014482498168945
6,4,5,0,2,2,8,6,5,5,15,12,0.0016407966613769531,0.006235837936401367,0.11438822746276855,31,29,30,25,0,1,0,4,0,1,0,0,True,0.05514097213745117,0.0070438385009765625,0.013996124267578125
