Original_X,L2_X,L3_X,TLC_X,Original_CX,L2_CX,L3_CX,TLC_CX,Original_Layers,L2_Layers,L3_Layers,TLC_Layers,L2_Time,L3_Time,TLC_Time,Original_Cost,L2_Cost,L3_Cost,TLC_Cost,L3_Unitary,TLC_Unitary,L3_Unitary_X,TLC_Unitary_X,L3_Unitary_CX,TLC_Unitary_CX,L3_Unitary_CCX,TLC_Unitary_CCX,Template_Matched,Template_Matching_Time,Template_Substitution_Time,Optimization_Pass_Time
9,1,1,1,2,2,2,2,5,3,3,3,0.001734018325805664,0.04820704460144043,0.03715991973876953,13,5,5,5,0,0,0,0,0,0,0,0,False,0.013404607772827148,0,0.009281158447265625
8,2,2,2,2,2,2,2,5,4,4,3,0.0011949539184570312,0.006351947784423828,0.11322283744812012,12,6,6,6,0,0,0,0,0,0,0,0,False,0.0538175106048584,0,0.009879827499389648
8,2,2,2,2,2,2,2,5,3,3,3,0.004687070846557617,0.009172916412353516,0.07548093795776367,12,6,6,6,0,0,0,0,0,0,0,0,False,0.028966903686523438,0,0.006363391876220703
8,0,0,0,2,2,2,2,5,2,2,2,0.0011858940124511719,0.002836942672729492,0.035974740982055664,12,4,4,4,0,0,0,0,0,0,0,0,False,0.0042917728424072266,0,0.0036499500274658203
7,1,1,1,2,2,2,2,5,3,3,3,0.0010030269622802734,0.0023651123046875,0.041615962982177734,11,5,5,5,0,0,0,0,0,0,0,0,False,0.010769367218017578,0,0.0035037994384765625
7,3,3,3,2,2,2,2,5,4,4,3,0.0011432170867919922,0.002790212631225586,0.09885907173156738,11,7,7,7,0,0,0,0,0,0,0,0,False,0.06144523620605469,0,0.005255937576293945
7,1,1,1,2,2,2,2,5,2,2,2,0.0012331008911132812,0.00362396240234375,0.050833940505981445,11,5,5,5,0,0,0,0,0,0,0,0,False,0.014493942260742188,0,0.004272937774658203
7,1,1,1,3,3,3,3,5,3,3,4,0.0013630390167236328,0.00327301025390625,0.05196213722229004,13,7,7,7,0,0,0,0,0,0,0,0,False,0.015900611877441406,0,0.005269289016723633
7,3,3,3,3,3,3,3,5,4,4,4,0.0017409324645996094,0.005246877670288086,0.11279702186584473,13,9,9,9,0,0,0,0,0,0,0,0,False,0.06888556480407715,0,0.00633692741394043
7,1,1,1,3,3,3,3,5,3,3,3,0.0014729499816894531,0.003626108169555664,0.05165910720825195,13,7,7,7,0,0,0,0,0,0,0,0,False,0.0159761905670166,0,0.0047800540924072266
7,1,1,1,3,3,3,3,5,4,4,4,0.0011799335479736328,0.002821683883666992,0.04813504219055176,13,7,7,7,0,0,0,0,0,0,0,0,False,0.014800548553466797,0,0.003860950469970703
7,3,3,2,3,3,3,1,5,4,4,3,0.0010988712310791016,0.0029439926147460938,0.09823822975158691,13,9,9,6,0,1,0,2,0,0,0,0,False,0.06435823440551758,0,0.004684925079345703
7,1,1,1,3,1,1,1,5,2,2,2,0.001010894775390625,0.0020661354064941406,0.03568100929260254,13,3,3,3,0,0,0,0,0,0,0,0,False,0.0058705806732177734,0,0.0027463436126708984
6,2,2,2,3,3,3,3,5,4,4,5,0.0011408329010009766,0.0028798580169677734,0.06679725646972656,12,8,8,8,0,0,0,0,0,0,0,0,False,0.03317451477050781,0,0.0050008296966552734
6,2,2,2,3,3,3,3,5,4,4,4,0.001110076904296875,0.003216981887817383,0.06627607345581055,12,8,8,8,0,0,0,0,0,0,0,0,False,0.0314173698425293,0,0.005575895309448242
6,2,2,2,3,3,3,3,5,4,4,3,0.001190185546875,0.002975940704345703,0.06722807884216309,12,8,8,8,0,0,0,0,0,0,0,0,False,0.03325796127319336,0,0.005044221878051758
6,2,2,2,3,3,3,3,5,4,4,4,0.0010690689086914062,0.00257110595703125,0.06776809692382812,12,8,8,8,0,0,0,0,0,0,0,0,False,0.03319263458251953,0,0.004948616027832031
6,2,2,1,3,3,3,1,5,4,4,3,0.0010318756103515625,0.0027740001678466797,0.0653078556060791,12,8,8,5,0,1,0,2,0,0,0,0,False,0.03300976753234863,0,0.0039861202239990234
6,2,2,2,3,1,1,1,5,3,3,2,0.0019178390502929688,0.0028228759765625,0.058402061462402344,12,4,4,4,0,0,0,0,0,0,0,0,False,0.01834583282470703,0,0.0039310455322265625
10,2,2,2,2,2,2,2,5,3,3,4,0.0011830329895019531,0.002849102020263672,0.07213902473449707,14,6,6,6,0,0,0,0,0,0,0,0,False,0.03248286247253418,0,0.005388975143432617
9,1,1,1,2,2,2,2,5,3,3,3,0.0010647773742675781,0.0026578903198242188,0.048667192459106445,13,5,5,5,0,0,0,0,0,0,0,0,False,0.012042522430419922,0,0.0040853023529052734
9,1,1,1,2,2,2,2,5,3,3,3,0.0028312206268310547,0.0058290958404541016,0.049852848052978516,13,5,5,5,0,0,0,0,0,0,0,0,False,0.014547586441040039,0,0.004204750061035156
9,3,3,3,2,2,2,2,5,3,3,4,0.002490997314453125,0.002935171127319336,0.09738516807556152,13,7,7,7,0,0,0,0,0,0,0,0,False,0.05756425857543945,0,0.005320310592651367
8,2,2,2,2,2,2,2,5,3,3,3,0.0011479854583740234,0.002849102020263672,0.06326127052307129,12,6,6,6,0,0,0,0,0,0,0,0,False,0.027846813201904297,0,0.004819393157958984
8,0,0,0,2,2,2,2,5,2,2,2,0.0009107589721679688,0.0023849010467529297,0.034449100494384766,12,4,4,4,0,0,0,0,0,0,0,0,False,0.004216670989990234,0,0.0032050609588623047
8,2,2,2,2,2,2,2,5,3,3,3,0.0009367465972900391,0.0024290084838867188,0.0575718879699707,12,6,6,6,0,0,0,0,0,0,0,0,False,0.025877952575683594,0,0.004240751266479492
8,2,2,1,3,3,3,1,5,3,3,3,0.0009961128234863281,0.002785205841064453,0.066680908203125,14,8,8,5,0,1,0,2,0,0,0,0,False,0.03429841995239258,0,0.004215717315673828
8,0,0,0,3,1,1,1,5,1,1,1,0.0008790493011474609,0.002026081085205078,0.028335094451904297,14,2,2,2,0,0,0,0,0,0,0,0,False,0.0011394023895263672,0,0.0018188953399658203
8,2,2,2,3,3,3,3,5,3,3,3,0.0011267662048339844,0.0029387474060058594,0.06759405136108398,14,8,8,8,0,0,0,0,0,0,0,0,False,0.03384232521057129,0,0.005011081695556641
8,2,2,2,3,3,3,3,5,3,3,4,0.0012040138244628906,0.0031499862670898438,0.06697869300842285,14,8,8,8,0,0,0,0,0,0,0,0,False,0.03343605995178223,0,0.005015134811401367
