Original_X,L2_X,L3_X,TLC_X,Original_CX,L2_CX,L3_CX,TLC_CX,Original_Layers,L2_Layers,L3_Layers,TLC_Layers,L2_Time,L3_Time,TLC_Time,Original_Cost,L2_Cost,L3_Cost,TLC_Cost,L3_Unitary,TLC_Unitary,L3_Unitary_X,TLC_Unitary_X,L3_Unitary_CX,TLC_Unitary_CX,L3_Unitary_CCX,TLC_Unitary_CCX,Template_Matched,Template_Matching_Time,Template_Substitution_Time,Optimization_Pass_Time
4,4,3,1,3,3,9,7,5,5,15,13,0.0012941360473632812,0.0064241886138916016,0.1298680305480957,31,31,30,28,0,1,0,4,0,1,0,0,True,0.061070919036865234,0.005774974822998047,0.023038864135742188
4,4,3,1,3,3,9,7,5,5,15,13,0.0013132095336914062,0.006566762924194336,0.13543009757995605,31,31,30,28,0,1,0,4,0,1,0,0,True,0.06394100189208984,0.006346940994262695,0.02497720718383789
4,4,3,1,3,3,9,7,5,5,15,13,0.0013041496276855469,0.0065097808837890625,0.12866926193237305,31,31,30,28,0,1,0,4,0,1,0,0,True,0.06059694290161133,0.00562596321105957,0.023031234741210938
7,3,2,2,2,2,5,5,5,5,11,11,0.0017559528350830078,0.0062236785888671875,0.1015470027923584,32,28,25,25,1,1,4,4,1,1,0,0,False,0.05685853958129883,0,0.012060165405273438
6,4,2,2,2,2,5,5,5,5,11,11,0.001622915267944336,0.005694866180419922,0.09943604469299316,31,29,25,25,1,1,4,4,1,1,0,0,False,0.056305885314941406,0,0.011451244354248047
6,2,1,1,2,2,5,5,5,4,11,11,0.0016760826110839844,0.0055370330810546875,0.0744481086730957,31,27,24,24,1,1,4,4,1,1,0,0,False,0.033637046813964844,0,0.010322093963623047
6,4,1,1,2,2,5,5,5,5,11,11,0.001416921615600586,0.005580902099609375,0.1187126636505127,31,29,24,24,1,1,4,4,1,1,0,0,False,0.03222846984863281,0,0.0562891960144043
5,5,1,1,2,2,5,5,5,5,11,11,0.0012900829315185547,0.005566120147705078,0.07232785224914551,30,30,24,24,1,1,4,4,1,1,0,0,False,0.03144431114196777,0,0.01038503646850586
5,3,1,1,2,2,5,5,5,4,11,11,0.0016050338745117188,0.005461931228637695,0.07420992851257324,30,28,24,24,1,1,4,4,1,1,0,0,False,0.033371686935424805,0,0.010308980941772461
5,3,0,0,2,2,5,5,5,4,10,10,0.0013659000396728516,0.0053980350494384766,0.05649304389953613,30,28,23,23,1,1,4,4,1,1,0,0,False,0.017270803451538086,0,0.009731769561767578
5,3,0,0,3,3,6,6,5,5,11,11,0.001499176025390625,0.005462646484375,0.06229805946350098,32,30,25,25,1,1,4,4,1,1,0,0,False,0.022493600845336914,0,0.009907007217407227
5,3,1,1,3,3,6,6,5,5,11,12,0.0016911029815673828,0.005967140197753906,0.08540201187133789,32,30,26,26,1,1,4,4,1,1,0,0,False,0.042031288146972656,0,0.012090682983398438
5,3,0,0,3,1,4,4,5,3,9,9,0.0013990402221679688,0.004914999008178711,0.05149483680725098,32,26,21,21,1,1,4,4,1,1,0,0,False,0.013640165328979492,0,0.008979082107543945
5,5,1,1,3,3,6,6,5,5,11,12,0.0012547969818115234,0.005852937698364258,0.0852811336517334,32,32,26,26,1,1,4,4,1,1,0,0,False,0.041768789291381836,0,0.012195825576782227
5,3,1,1,3,3,6,6,5,5,11,11,0.0017271041870117188,0.005933046340942383,0.08525514602661133,32,30,26,26,1,1,4,4,1,1,0,0,False,0.04178786277770996,0,0.011807680130004883
5,5,1,1,3,3,6,6,5,5,11,11,0.0013377666473388672,0.005964040756225586,0.0824739933013916,32,32,26,26,1,1,4,4,1,1,0,0,False,0.03970837593078613,0,0.011547088623046875
