Original_X,L2_X,L3_X,TLC_X,Original_CX,L2_CX,L3_CX,TLC_CX,Original_Layers,L2_Layers,L3_Layers,TLC_Layers,L2_Time,L3_Time,TLC_Time,Original_Cost,L2_Cost,L3_Cost,TLC_Cost,L3_Unitary,TLC_Unitary,L3_Unitary_X,TLC_Unitary_X,L3_Unitary_CX,TLC_Unitary_CX,L3_Unitary_CCX,TLC_Unitary_CCX,Template_Matched,Template_Matching_Time,Template_Substitution_Time,Optimization_Pass_Time
3,3,2,0,3,3,9,7,5,5,14,12,0.0013308525085449219,0.00634002685546875,0.06664514541625977,30,30,29,24,0,0,0,0,0,0,0,0,True,0.02202129364013672,0.002357006072998047,0.010118722915649414
3,3,2,0,3,3,9,7,5,5,14,12,0.0012929439544677734,0.0063211917877197266,0.06983184814453125,30,30,29,24,0,0,0,0,0,0,0,0,True,0.02447962760925293,0.0024530887603759766,0.010291099548339844
3,3,2,1,3,3,9,7,5,5,14,11,0.0012469291687011719,0.006385087966918945,0.06560420989990234,30,30,29,24,0,0,0,0,0,0,0,0,True,0.02228713035583496,0.002342700958251953,0.008312225341796875
3,3,2,0,3,3,9,7,5,5,14,12,0.001249074935913086,0.006114959716796875,0.06914401054382324,30,30,29,24,0,0,0,0,0,0,0,0,True,0.02287745475769043,0.0027899742126464844,0.01069331169128418
3,3,2,0,3,3,9,4,5,5,14,9,0.0011670589447021484,0.006394147872924805,0.04940199851989746,30,30,29,21,0,1,0,4,0,1,0,0,True,0.010589361190795898,0.002397298812866211,0.005782127380371094
3,3,2,2,3,1,7,7,5,4,13,13,0.0013360977172851562,0.0057141780853271484,0.07165217399597168,30,26,25,26,0,0,0,0,0,0,0,0,False,0.03479504585266113,0,0.00718379020690918
7,3,4,1,2,2,8,8,5,5,15,13,0.0016179084777832031,0.006234169006347656,0.05998802185058594,32,28,29,26,0,0,0,0,0,0,0,0,True,0.01656174659729004,0.002377748489379883,0.008669137954711914
6,2,3,2,2,2,8,8,5,4,15,14,0.0015881061553955078,0.006153106689453125,0.0684211254119873,31,27,28,27,0,0,0,0,0,0,0,0,False,0.03032851219177246,0,0.008120298385620117
6,4,3,2,2,2,8,8,5,5,15,14,0.0014352798461914062,0.00634002685546875,0.07975292205810547,31,29,28,27,0,0,0,0,0,0,0,0,True,0.0335993766784668,0.0031359195709228516,0.008760929107666016
6,4,5,0,2,2,8,8,5,5,15,13,0.0016069412231445312,0.007158994674682617,0.05321025848388672,31,29,30,25,0,0,0,0,0,0,0,0,True,0.010143041610717773,0.002874135971069336,0.007948875427246094
5,3,4,1,2,2,8,8,5,4,15,14,0.0016210079193115234,0.0061800479888916016,0.058667898178100586,30,28,29,26,0,0,0,0,0,0,0,0,True,0.01596975326538086,0.002355813980102539,0.0081329345703125
5,3,2,2,2,2,8,8,5,4,14,14,0.0013630390167236328,0.00597381591796875,0.09493565559387207,30,28,27,28,0,0,0,0,0,0,0,0,False,0.05695915222167969,0,0.008133888244628906
5,5,4,1,2,2,8,8,5,5,15,14,0.001233816146850586,0.006108283996582031,0.06415605545043945,30,30,29,26,0,0,0,0,0,0,0,0,True,0.01934218406677246,0.0034008026123046875,0.008530139923095703
5,5,4,0,3,3,9,7,5,5,15,12,0.0012497901916503906,0.006443023681640625,0.05913805961608887,32,32,31,24,0,0,0,0,0,0,0,0,True,0.015294551849365234,0.0040073394775390625,0.007742881774902344
5,3,2,2,3,1,7,7,5,3,13,13,0.001402139663696289,0.005784034729003906,0.08116912841796875,32,26,25,26,0,0,0,0,0,0,0,0,False,0.044593095779418945,0,0.0071430206298828125
5,5,4,1,3,3,9,9,5,5,15,15,0.0013260841369628906,0.0065708160400390625,0.07200407981872559,32,32,31,28,0,0,0,0,0,0,0,0,True,0.02381110191345215,0.004679679870605469,0.009286880493164062
5,3,4,1,3,3,9,9,5,5,15,15,0.00168609619140625,0.006472110748291016,0.06417584419250488,32,30,31,28,0,0,0,0,0,0,0,0,True,0.019918441772460938,0.0027251243591308594,0.008689165115356445
5,3,2,2,3,3,9,9,5,5,15,15,0.0014331340789794922,0.006166934967041016,0.10393714904785156,32,30,29,30,0,0,0,0,0,0,0,0,False,0.06535720825195312,0,0.008079051971435547
5,3,4,1,3,3,9,9,5,5,15,15,0.001689910888671875,0.006506919860839844,0.06537914276123047,32,30,31,28,0,0,0,0,0,0,0,0,True,0.020209312438964844,0.0027310848236083984,0.008916854858398438
4,4,3,1,3,3,9,7,5,5,15,13,0.0012331008911132812,0.006371259689331055,0.06847095489501953,31,31,30,25,0,0,0,0,0,0,0,0,True,0.024294137954711914,0.003599882125854492,0.007977008819580078
4,4,3,3,3,1,7,7,5,4,14,14,0.0013861656188964844,0.005795955657958984,0.15356993675231934,31,27,26,27,0,0,0,0,0,0,0,0,False,0.07157778739929199,0,0.00790715217590332
4,4,3,2,3,3,9,9,5,5,15,15,0.0013098716735839844,0.0064661502838134766,0.08869409561157227,31,31,30,29,0,0,0,0,0,0,0,0,True,0.04100799560546875,0.0036880970001220703,0.009432077407836914
4,4,3,2,3,3,9,9,5,5,15,16,0.0013048648834228516,0.0063800811767578125,0.08904814720153809,31,31,30,29,0,0,0,0,0,0,0,0,True,0.041124582290649414,0.0037696361541748047,0.009501934051513672
4,4,3,2,3,3,9,9,5,5,15,16,0.001291036605834961,0.006192684173583984,0.08782005310058594,31,31,30,29,0,0,0,0,0,0,0,0,True,0.039254188537597656,0.0042476654052734375,0.009469985961914062
4,4,3,2,3,3,9,9,5,5,15,16,0.0013041496276855469,0.0064220428466796875,0.09043002128601074,31,31,30,29,0,0,0,0,0,0,0,0,True,0.04209160804748535,0.003761768341064453,0.00981283187866211
7,3,4,1,2,2,8,8,5,5,15,14,0.0016200542449951172,0.00621795654296875,0.05947589874267578,32,28,29,26,0,0,0,0,0,0,0,0,True,0.01658034324645996,0.0023746490478515625,0.008005380630493164
6,4,5,0,2,2,8,8,5,5,15,13,0.0016198158264160156,0.006223201751708984,0.0526881217956543,31,29,30,25,0,0,0,0,0,0,0,0,True,0.010339498519897461,0.0028018951416015625,0.007669925689697266
6,4,3,2,2,2,8,8,5,5,15,15,0.0014710426330566406,0.006229877471923828,0.07912230491638184,31,29,28,27,0,0,0,0,0,0,0,0,True,0.03338956832885742,0.0031571388244628906,0.008707284927368164
6,2,3,2,2,2,8,8,5,4,15,14,0.0015869140625,0.006122112274169922,0.06804275512695312,31,27,28,27,0,0,0,0,0,0,0,0,False,0.03022933006286621,0,0.007780790328979492
5,3,4,1,2,2,8,8,5,4,15,13,0.00160980224609375,0.006355762481689453,0.05961799621582031,30,28,29,26,0,0,0,0,0,0,0,0,True,0.016589641571044922,0.0023870468139648438,0.00804591178894043
5,5,4,1,2,2,8,8,5,5,15,14,0.0012660026550292969,0.00625300407409668,0.06459283828735352,30,30,29,26,0,0,0,0,0,0,0,0,True,0.019812345504760742,0.0034689903259277344,0.008319854736328125
5,3,2,2,2,2,8,8,5,4,14,14,0.0013580322265625,0.006081104278564453,0.09464383125305176,30,28,27,28,0,0,0,0,0,0,0,0,False,0.05684995651245117,0,0.007946014404296875
5,3,2,2,3,1,7,7,5,3,13,13,0.0014431476593017578,0.005939960479736328,0.08333611488342285,32,26,25,26,0,0,0,0,0,0,0,0,False,0.045678138732910156,0,0.007309913635253906
5,5,4,1,3,3,9,7,5,5,15,13,0.0012791156768798828,0.006598234176635742,0.060626983642578125,32,32,31,24,0,0,0,0,0,0,0,0,True,0.01587843894958496,0.003773927688598633,0.007933855056762695
5,3,2,2,3,3,9,9,5,5,15,15,0.001447916030883789,0.0062258243560791016,0.10497379302978516,32,30,29,30,0,0,0,0,0,0,0,0,False,0.0656895637512207,0,0.008609771728515625
5,3,4,1,3,3,9,9,5,5,15,14,0.0017290115356445312,0.006657838821411133,0.06654691696166992,32,30,31,28,0,0,0,0,0,0,0,0,True,0.02089381217956543,0.002750873565673828,0.009270429611206055
5,5,4,1,3,3,9,9,5,5,15,15,0.001344919204711914,0.006645917892456055,0.07264089584350586,32,32,31,28,0,0,0,0,0,0,0,0,True,0.02418684959411621,0.0044481754302978516,0.008939504623413086
5,3,4,1,3,3,9,9,5,5,15,14,0.0017058849334716797,0.0066297054290771484,0.06516408920288086,32,30,31,28,0,0,0,0,0,0,0,0,True,0.020342350006103516,0.0027539730072021484,0.008637189865112305
4,4,3,3,3,1,7,7,5,4,14,14,0.001405954360961914,0.005930900573730469,0.11322903633117676,31,27,26,27,0,0,0,0,0,0,0,0,False,0.07488298416137695,0,0.007628202438354492
4,4,3,2,3,3,9,7,5,5,15,14,0.0012362003326416016,0.006464958190917969,0.06871795654296875,31,31,30,25,0,0,0,0,0,0,0,0,True,0.024337053298950195,0.0036029815673828125,0.007989168167114258
4,4,3,2,3,3,9,9,5,5,15,15,0.0012860298156738281,0.006309986114501953,0.08865213394165039,31,31,30,29,0,0,0,0,0,0,0,0,True,0.03988075256347656,0.004096031188964844,0.009793281555175781
4,4,3,2,3,3,9,9,5,5,15,15,0.0013000965118408203,0.0065381526947021484,0.09162306785583496,31,31,30,29,0,0,0,0,0,0,0,0,True,0.0429532527923584,0.003820180892944336,0.009723901748657227
4,4,3,2,3,3,9,9,5,5,15,15,0.0013132095336914062,0.006554841995239258,0.09025192260742188,31,31,30,29,0,0,0,0,0,0,0,0,True,0.04218935966491699,0.0037539005279541016,0.009202957153320312
4,4,3,2,3,3,9,9,5,5,15,15,0.0013260841369628906,0.006460905075073242,0.0911262035369873,31,31,30,29,0,0,0,0,0,0,0,0,True,0.04245781898498535,0.003796100616455078,0.009535074234008789
7,3,2,1,2,2,5,8,5,5,11,14,0.0016388893127441406,0.005712032318115234,0.061286211013793945,32,28,25,26,1,0,4,0,1,0,0,0,True,0.018509864807128906,0.001986980438232422,0.008069992065429688
6,4,2,0,2,2,5,8,5,5,11,13,0.0016579627990722656,0.00566411018371582,0.05298733711242676,31,29,25,25,1,0,4,0,1,0,0,0,True,0.010538101196289062,0.0024161338806152344,0.007822036743164062
6,2,1,1,2,2,5,8,5,4,11,13,0.0016608238220214844,0.0054988861083984375,0.06787991523742676,31,27,24,27,1,0,4,0,1,0,0,0,False,0.02996087074279785,0,0.007857799530029297
6,4,1,2,2,2,5,8,5,5,11,15,0.0014050006866455078,0.005498647689819336,0.0840001106262207,31,29,24,27,1,0,4,0,1,0,0,0,True,0.03841567039489746,0.0027430057525634766,0.00896310806274414
5,5,1,1,2,2,5,8,5,5,11,14,0.001238107681274414,0.0054950714111328125,0.06547927856445312,30,30,24,26,1,0,4,0,1,0,0,0,True,0.020383596420288086,0.0030570030212402344,0.008588075637817383
5,3,1,1,2,2,5,8,5,4,11,13,0.0015759468078613281,0.005465984344482422,0.05976390838623047,30,28,24,26,1,0,4,0,1,0,0,0,True,0.01715230941772461,0.0019919872283935547,0.008301973342895508
5,3,0,2,2,2,5,8,5,4,10,14,0.0013599395751953125,0.00533294677734375,0.09583497047424316,30,28,23,28,1,0,4,0,1,0,0,0,False,0.05755114555358887,0,0.007938861846923828
5,3,0,2,3,3,6,9,5,5,11,15,0.0014469623565673828,0.0056610107421875,0.10530686378479004,32,30,25,30,1,0,4,0,1,0,0,0,False,0.06598186492919922,0,0.008513927459716797
5,3,1,1,3,3,6,9,5,5,11,15,0.0017001628875732422,0.005957841873168945,0.06627202033996582,32,30,26,28,1,0,4,0,1,0,0,0,True,0.021176815032958984,0.002384185791015625,0.009279489517211914
5,3,0,0,3,1,4,4,5,3,9,9,0.0014312267303466797,0.004988908767700195,0.07985210418701172,32,26,21,22,1,1,4,4,1,1,0,0,False,0.04482698440551758,0,0.005959272384643555
5,5,1,1,3,3,6,7,5,5,11,13,0.0012478828430175781,0.00593113899230957,0.05991983413696289,32,32,26,24,1,0,4,0,1,0,0,0,True,0.015896081924438477,0.0035390853881835938,0.007791757583618164
5,3,1,1,3,3,6,9,5,5,11,14,0.0017049312591552734,0.005949974060058594,0.06467485427856445,32,30,26,28,1,0,4,0,1,0,0,0,True,0.020768165588378906,0.002405881881713867,0.008494138717651367
5,5,1,1,3,3,6,9,5,5,11,15,0.001322031021118164,0.0059430599212646484,0.0726921558380127,32,32,26,28,1,0,4,0,1,0,0,0,True,0.025095224380493164,0.0038809776306152344,0.008830785751342773
4,4,0,2,3,3,6,9,5,5,11,15,0.0012831687927246094,0.0054662227630615234,0.09001898765563965,31,31,25,29,1,0,4,0,1,0,0,0,True,0.042352914810180664,0.0034966468811035156,0.009704828262329102
4,4,0,2,3,3,6,9,5,5,11,15,0.0013010501861572266,0.005786895751953125,0.09180212020874023,31,31,25,29,1,0,4,0,1,0,0,0,True,0.04391598701477051,0.003548860549926758,0.00954890251159668
4,4,0,0,3,1,4,4,5,4,9,10,0.0013909339904785156,0.004918098449707031,0.10909605026245117,31,27,21,22,1,1,4,4,1,1,0,0,False,0.07364940643310547,0,0.006200075149536133
4,4,0,2,3,3,6,7,5,5,11,13,0.0012350082397460938,0.005825042724609375,0.07177996635437012,31,31,25,25,1,0,4,0,1,0,0,0,True,0.026339292526245117,0.003284931182861328,0.008303403854370117
4,4,0,2,3,3,6,9,5,5,11,15,0.001323699951171875,0.0058689117431640625,0.09524083137512207,31,31,25,29,1,0,4,0,1,0,0,0,True,0.04579973220825195,0.0033881664276123047,0.010377883911132812
4,4,0,2,3,3,6,9,5,5,11,15,0.0013818740844726562,0.005970001220703125,0.13816595077514648,31,31,25,29,1,0,4,0,1,0,0,0,True,0.04562735557556152,0.00316619873046875,0.05415058135986328
7,3,2,1,2,2,8,8,5,5,14,13,0.0016448497772216797,0.006318092346191406,0.060064077377319336,32,28,27,26,0,0,0,0,0,0,0,0,True,0.01717972755432129,0.001972675323486328,0.008259057998657227
6,2,1,1,2,2,8,8,5,4,13,13,0.0015869140625,0.006278038024902344,0.06714177131652832,31,27,26,27,0,0,0,0,0,0,0,0,False,0.029938459396362305,0,0.007555246353149414
6,4,3,0,2,2,8,8,5,5,14,13,0.0016448497772216797,0.0063610076904296875,0.05233192443847656,31,29,28,25,0,0,0,0,0,0,0,0,True,0.010330915451049805,0.00240325927734375,0.007918119430541992
6,4,3,2,2,2,8,8,5,5,15,14,0.0013947486877441406,0.006234884262084961,0.08027219772338867,31,29,28,27,0,0,0,0,0,0,0,0,True,0.03490471839904785,0.002737283706665039,0.008843183517456055
5,3,2,2,2,2,8,8,5,4,14,14,0.0013837814331054688,0.006144046783447266,0.09650158882141113,30,28,27,28,0,0,0,0,0,0,0,0,False,0.058130741119384766,0,0.007963180541992188
5,3,2,1,2,2,8,8,5,4,13,14,0.001644134521484375,0.006237983703613281,0.06088399887084961,30,28,27,26,0,0,0,0,0,0,0,0,True,0.01826333999633789,0.0019960403442382812,0.008085250854492188
5,5,4,1,2,2,8,8,5,5,15,14,0.0012249946594238281,0.006257057189941406,0.06528806686401367,30,30,29,26,0,0,0,0,0,0,0,0,True,0.020258665084838867,0.0030651092529296875,0.008360862731933594
5,5,4,1,3,3,9,9,5,5,15,15,0.0013079643249511719,0.006598234176635742,0.07254600524902344,32,32,31,28,0,0,0,0,0,0,0,0,True,0.02463078498840332,0.0038459300994873047,0.009369373321533203
5,3,2,1,3,3,9,9,5,5,14,15,0.0017189979553222656,0.006604909896850586,0.0662388801574707,32,30,29,28,0,0,0,0,0,0,0,0,True,0.022153854370117188,0.0023279190063476562,0.008654117584228516
5,5,4,0,3,3,9,4,5,5,15,10,0.001255035400390625,0.006598949432373047,0.05839109420776367,32,32,31,21,0,1,0,4,0,1,0,0,True,0.016097545623779297,0.0037965774536132812,0.006681203842163086
5,3,2,2,3,1,7,7,5,3,13,13,0.0014300346374511719,0.005911111831665039,0.08212924003601074,32,26,25,26,0,0,0,0,0,0,0,0,False,0.045211076736450195,0,0.007205009460449219
5,3,2,1,3,3,9,9,5,5,14,15,0.0017161369323730469,0.006541728973388672,0.06729698181152344,32,30,29,28,0,0,0,0,0,0,0,0,True,0.02258157730102539,0.002348184585571289,0.00884699821472168
5,3,2,2,3,3,9,9,5,5,15,15,0.0014431476593017578,0.006300210952758789,0.10599493980407715,32,30,29,30,0,0,0,0,0,0,0,0,False,0.06689238548278809,0,0.008199691772460938
4,4,3,2,3,3,9,9,5,5,15,15,0.0013110637664794922,0.006546974182128906,0.09429192543029785,31,31,30,29,0,0,0,0,0,0,0,0,True,0.046750545501708984,0.003119945526123047,0.00950765609741211
4,4,3,2,3,3,9,9,5,5,15,16,0.001316070556640625,0.0065119266510009766,0.09470701217651367,31,31,30,29,0,0,0,0,0,0,0,0,True,0.04677748680114746,0.0034363269805908203,0.009562015533447266
4,4,3,0,3,3,9,4,5,5,15,9,0.0012319087982177734,0.006494998931884766,0.07012176513671875,31,31,30,21,0,1,0,4,0,1,0,0,True,0.027683258056640625,0.0032749176025390625,0.006794929504394531
4,4,3,3,3,1,7,7,5,4,14,13,0.0014109611511230469,0.005952119827270508,0.11174511909484863,31,27,26,27,0,0,0,0,0,0,0,0,False,0.0736541748046875,0,0.007809877395629883
4,4,3,2,3,3,9,9,5,5,15,16,0.0012929439544677734,0.006534099578857422,0.09496665000915527,31,31,30,29,0,0,0,0,0,0,0,0,True,0.04720902442932129,0.0033767223358154297,0.009487628936767578
4,4,3,2,3,3,9,9,5,5,15,16,0.0013129711151123047,0.006265163421630859,0.09302783012390137,31,31,30,29,0,0,0,0,0,0,0,0,True,0.0451052188873291,0.0035181045532226562,0.009364843368530273
7,3,2,1,2,2,8,6,5,5,14,12,0.001613616943359375,0.006321907043457031,0.05895805358886719,32,28,27,22,0,0,0,0,0,0,0,0,True,0.017200946807861328,0.002020597457885742,0.007484912872314453
6,4,3,2,2,2,8,6,5,5,15,12,0.0013818740844726562,0.0062160491943359375,0.07970476150512695,31,29,28,23,0,0,0,0,0,0,0,0,True,0.035097360610961914,0.0026731491088867188,0.008307218551635742
6,4,3,0,2,2,8,6,5,5,14,11,0.0017139911651611328,0.006183147430419922,0.05187726020812988,31,29,28,21,0,0,0,0,0,0,0,0,True,0.010447025299072266,0.0023679733276367188,0.007224082946777344
6,2,1,1,2,2,8,8,5,4,13,14,0.0016138553619384766,0.006122112274169922,0.06811738014221191,31,27,26,27,0,0,0,0,0,0,0,0,False,0.030527114868164062,0,0.007727861404418945
5,3,2,2,2,2,8,8,5,4,14,15,0.001374959945678711,0.006095170974731445,0.09681916236877441,30,28,27,28,0,0,0,0,0,0,0,0,False,0.058455467224121094,0,0.007935762405395508
5,5,4,1,2,2,8,6,5,5,15,12,0.0016307830810546875,0.006903171539306641,0.06627106666564941,30,30,29,22,0,0,0,0,0,0,0,0,True,0.020648479461669922,0.0034568309783935547,0.008121967315673828
5,3,2,0,2,2,8,6,5,4,13,11,0.0015921592712402344,0.006287097930908203,0.06249499320983887,30,28,27,22,0,0,0,0,0,0,0,0,True,0.018460750579833984,0.0020461082458496094,0.009605169296264648
5,3,2,0,3,3,9,7,5,5,14,12,0.001725912094116211,0.006587028503417969,0.06998682022094727,32,30,29,24,0,0,0,0,0,0,0,0,True,0.022338151931762695,0.0023910999298095703,0.011510848999023438
5,5,4,1,3,3,9,7,5,5,15,13,0.001554727554321289,0.0077550411224365234,0.07460284233093262,32,32,31,24,0,0,0,0,0,0,0,0,True,0.02482295036315918,0.004389762878417969,0.009632110595703125
5,3,2,1,3,3,9,7,5,5,14,11,0.0018739700317382812,0.0074727535247802734,0.06924867630004883,32,30,29,24,0,0,0,0,0,0,0,0,True,0.022446393966674805,0.002602100372314453,0.009480953216552734
5,3,2,2,3,3,9,9,5,5,15,16,0.0016720294952392578,0.007034778594970703,0.10814309120178223,32,30,29,30,0,0,0,0,0,0,0,0,False,0.06725287437438965,0,0.008576154708862305
5,5,4,0,3,3,9,4,5,5,15,9,0.0012848377227783203,0.006666898727416992,0.05929899215698242,32,32,31,21,0,1,0,4,0,1,0,0,True,0.01633143424987793,0.0037076473236083984,0.006790876388549805
5,3,2,2,3,1,7,7,5,3,13,13,0.0014109611511230469,0.005968809127807617,0.08224701881408691,32,26,25,26,0,0,0,0,0,0,0,0,False,0.04502582550048828,0,0.00724482536315918
4,4,3,1,3,3,9,7,5,5,15,12,0.0012969970703125,0.006446123123168945,0.09498000144958496,31,31,30,25,0,0,0,0,0,0,0,0,True,0.04538679122924805,0.0033919811248779297,0.011668920516967773
4,4,3,1,3,3,9,7,5,5,15,13,0.0013058185577392578,0.006490230560302734,0.09490299224853516,31,31,30,25,0,0,0,0,0,0,0,0,True,0.046209096908569336,0.003106355667114258,0.011258840560913086
4,4,3,2,3,3,9,7,5,5,15,12,0.0012917518615722656,0.006531953811645508,0.09296083450317383,31,31,30,25,0,0,0,0,0,0,0,0,True,0.04598283767700195,0.0034151077270507812,0.009031057357788086
4,4,3,1,3,3,9,7,5,5,15,13,0.0012869834899902344,0.006246089935302734,0.09383988380432129,31,31,30,25,0,0,0,0,0,0,0,0,True,0.043839454650878906,0.0035123825073242188,0.011591672897338867
4,4,3,0,3,3,9,4,5,5,15,9,0.0012359619140625,0.006551027297973633,0.06770801544189453,31,31,30,21,0,1,0,4,0,1,0,0,True,0.025554656982421875,0.003283977508544922,0.006728410720825195
4,4,3,3,3,1,7,7,5,4,14,13,0.001413106918334961,0.006011247634887695,0.11259698867797852,31,27,26,27,0,0,0,0,0,0,0,0,False,0.07421469688415527,0,0.007745027542114258
7,3,2,0,2,2,5,6,5,5,11,11,0.001626729965209961,0.005707979202270508,0.06234002113342285,32,28,25,22,1,0,4,0,1,0,0,0,True,0.018608570098876953,0.002012968063354492,0.009567022323608398
6,4,1,1,2,2,5,6,5,5,11,12,0.0013890266418457031,0.005548000335693359,0.08297610282897949,31,29,24,23,1,0,4,0,1,0,0,0,True,0.0362095832824707,0.0027472972869873047,0.010467052459716797
6,2,1,1,2,2,5,8,5,4,11,14,0.0015938282012939453,0.005558013916015625,0.06725096702575684,31,27,24,27,1,0,4,0,1,0,0,0,False,0.029799222946166992,0,0.007787942886352539
6,4,2,0,2,2,5,6,5,5,11,11,0.0016391277313232422,0.005611896514892578,0.05175900459289551,31,29,25,21,1,0,4,0,1,0,0,0,True,0.010442018508911133,0.002420186996459961,0.007391214370727539
5,5,1,1,2,2,5,6,5,5,11,12,0.0012230873107910156,0.04979205131530762,0.06397700309753418,30,30,24,22,1,0,4,0,1,0,0,0,True,0.019864797592163086,0.0030798912048339844,0.007899761199951172
5,3,0,2,2,2,5,8,5,4,10,15,0.0014090538024902344,0.0053060054779052734,0.09609007835388184,30,28,23,28,1,0,4,0,1,0,0,0,False,0.057643890380859375,0,0.007970094680786133
5,3,1,1,2,2,5,6,5,4,11,12,0.0015759468078613281,0.0054950714111328125,0.05895185470581055,30,28,24,22,1,0,4,0,1,0,0,0,True,0.017071008682250977,0.0019693374633789062,0.00765681266784668
5,3,1,1,3,3,6,7,5,5,11,13,0.0016908645629882812,0.005959033966064453,0.06470513343811035,32,30,26,24,1,0,4,0,1,0,0,0,True,0.020757675170898438,0.0024068355560302734,0.008432388305664062
5,3,0,2,3,3,6,9,5,5,11,16,0.0014500617980957031,0.005579948425292969,0.10526323318481445,32,30,25,30,1,0,4,0,1,0,0,0,False,0.0661463737487793,0,0.008299112319946289
5,3,1,1,3,3,6,7,5,5,11,13,0.0016849040985107422,0.006014108657836914,0.0641317367553711,32,30,26,24,1,0,4,0,1,0,0,0,True,0.021112918853759766,0.0023298263549804688,0.008296966552734375
5,5,1,1,3,3,6,7,5,5,11,13,0.0013339519500732422,0.006006002426147461,0.07187604904174805,32,32,26,24,1,0,4,0,1,0,0,0,True,0.02512073516845703,0.0041179656982421875,0.008682966232299805
5,3,0,0,3,1,4,4,5,3,9,9,0.0014090538024902344,0.005068063735961914,0.07941699028015137,32,26,21,22,1,1,4,4,1,1,0,0,False,0.04470109939575195,0,0.005877971649169922
5,5,1,1,3,3,6,7,5,5,11,13,0.0012621879577636719,0.0059430599212646484,0.060027122497558594,32,32,26,24,1,0,4,0,1,0,0,0,True,0.015927791595458984,0.0035858154296875,0.007781028747558594
4,4,0,2,3,3,6,7,5,5,11,13,0.0013041496276855469,0.005808830261230469,0.09005904197692871,31,31,25,25,1,0,4,0,1,0,0,0,True,0.043410539627075195,0.0033049583435058594,0.009081125259399414
4,4,0,2,3,3,6,7,5,5,11,13,0.0013260841369628906,0.005464792251586914,0.0887451171875,31,31,25,25,1,0,4,0,1,0,0,0,True,0.042135000228881836,0.0034852027893066406,0.009068965911865234
4,4,0,2,3,3,6,7,5,5,11,13,0.0013048648834228516,0.0057430267333984375,0.08939385414123535,31,31,25,25,1,0,4,0,1,0,0,0,True,0.043174028396606445,0.0035440921783447266,0.00903177261352539
