Num_Qubits,Num_Layers,Original_X,L2_X,L3_X,TLC_X,Original_CX,L2_CX,L3_CX,TLC_CX,Original_CCX,L2_CCX,Original_Layers,L2_Layers,L3_Layers,TLC_Layers,L2_Time,L3_Time,TLC_Time,Original_Cost,L2_Cost,L3_Cost,TLC_Cost,L3_Unitary,TLC_Unitary,L3_Unitary_X,TLC_Unitary_X,L3_Unitary_CX,TLC_Unitary_CX,L3_Unitary_CCX,TLC_Unitary_CCX,Template_Matched,Template_Matching_Time,Template_Substitution_Time,Optimization_Pass_Time
10,20,24,24,24,20,35,35,35,33,0,0,20,20,20,20,0.0032851696014404297,0.00890207290649414,56.8696403503418,94,94,94,86,0,0,0,0,0,0,0,0,True,56.7837815284729,0.01770329475402832,0.02015399932861328
10,20,21,21,21,9,45,45,45,45,0,0,20,20,20,24,0.0031371116638183594,0.009907007217407227,37.21044707298279,111,111,111,99,0,0,0,0,0,0,0,0,True,37.04202175140381,0.05147528648376465,0.03954577445983887
10,20,23,23,21,18,42,42,40,40,0,0,20,20,19,29,0.003058910369873047,0.009765863418579102,64.11345291137695,107,107,103,100,1,1,2,2,0,0,0,0,True,64.01271438598633,0.021209001541137695,0.024485111236572266
10,20,24,24,21,18,44,44,39,42,0,0,20,20,19,26,0.0031909942626953125,0.010045051574707031,55.426254987716675,112,112,107,102,2,0,6,0,1,0,0,0,True,55.32939386367798,0.021251916885375977,0.023115873336791992
10,20,25,25,25,19,44,44,44,44,0,0,20,20,20,28,0.0033228397369384766,0.010390996932983398,66.95864081382751,113,113,113,107,0,0,0,0,0,0,0,0,True,66.85247039794922,0.02344536781311035,0.024733781814575195
10,20,21,21,19,13,44,44,42,40,0,0,20,20,18,27,0.0031969547271728516,0.010010004043579102,48.85108828544617,109,109,105,95,1,1,2,2,0,0,0,0,True,48.754799604415894,0.021461963653564453,0.0234529972076416
10,20,24,24,23,19,42,42,40,40,0,0,20,20,19,27,0.0031158924102783203,0.009965896606445312,66.65466713905334,108,108,105,101,1,1,2,2,0,0,0,0,True,66.55254340171814,0.021676301956176758,0.024543046951293945
10,20,20,20,20,16,41,41,41,41,0,0,20,20,20,25,0.0030159950256347656,0.010300874710083008,49.26560592651367,102,102,102,98,0,0,0,0,0,0,0,0,True,49.172338008880615,0.02024054527282715,0.02284383773803711
10,20,21,21,21,19,44,44,44,44,0,0,20,20,20,34,0.0032892227172851562,0.011005878448486328,61.938786029815674,109,109,109,107,0,0,0,0,0,0,0,0,True,61.86444544792175,0.01083993911743164,0.018819093704223633
10,20,18,18,18,16,34,34,34,34,0,0,20,20,20,24,0.002721071243286133,0.007952690124511719,37.62460279464722,86,86,86,84,0,0,0,0,0,0,0,0,True,37.566070318222046,0.007960081100463867,0.014908790588378906
