Original_X,L2_X,L3_X,TLC_X,Original_CX,L2_CX,L3_CX,TLC_CX,Original_Layers,L2_Layers,L3_Layers,TLC_Layers,L2_Time,L3_Time,TLC_Time,Original_Cost,L2_Cost,L3_Cost,TLC_Cost,L3_Unitary,TLC_Unitary,L3_Unitary_X,TLC_Unitary_X,L3_Unitary_CX,TLC_Unitary_CX,L3_Unitary_CCX,TLC_Unitary_CCX,Template_Matched,Template_Matching_Time,Template_Substitution_Time,Optimization_Pass_Time
7,1,1,1,3,3,3,3,5,3,3,4,0.0010881423950195312,0.0028710365295410156,0.049530982971191406,13,7,7,7,0,0,0,0,0,0,0,0,False,0.01494288444519043,0,0.005855083465576172
7,1,1,1,3,3,3,3,5,3,3,4,0.0010859966278076172,0.002920866012573242,0.049550771713256836,13,7,7,7,0,0,0,0,0,0,0,0,False,0.015221357345581055,0,0.005636692047119141
10,2,2,2,2,2,2,2,5,3,3,4,0.0010409355163574219,0.0026710033416748047,0.06052684783935547,14,6,6,6,0,0,0,0,0,0,0,0,False,0.026389360427856445,0,0.005460023880004883
9,1,1,1,2,2,2,2,5,3,3,3,0.0009450912475585938,0.0024917125701904297,0.04298210144042969,13,5,5,5,0,0,0,0,0,0,0,0,False,0.010971546173095703,0,0.0043697357177734375
9,3,3,3,2,2,2,2,5,3,3,4,0.0010418891906738281,0.0026438236236572266,0.08813905715942383,13,7,7,7,0,0,0,0,0,0,0,0,False,0.05353379249572754,0,0.005705118179321289
9,1,1,1,2,2,2,2,5,3,3,3,0.0009870529174804688,0.0025920867919921875,0.044229984283447266,13,5,5,5,0,0,0,0,0,0,0,0,False,0.011614799499511719,0,0.004698991775512695
8,0,0,0,2,2,2,2,5,2,2,2,0.0008380413055419922,0.0023169517517089844,0.035642147064208984,12,4,4,4,0,0,0,0,0,0,0,0,False,0.00420689582824707,0,0.004079580307006836
8,2,2,2,2,2,2,2,5,3,3,3,0.0010440349578857422,0.002527952194213867,0.06046724319458008,12,6,6,6,0,0,0,0,0,0,0,0,False,0.026677608489990234,0,0.0051937103271484375
8,2,2,2,2,2,2,2,5,3,3,3,0.0009469985961914062,0.002443075180053711,0.06034088134765625,12,6,6,6,0,0,0,0,0,0,0,0,False,0.026537179946899414,0,0.005340099334716797
8,2,2,2,3,3,3,3,5,3,3,3,0.0011017322540283203,0.0030090808868408203,0.07003092765808105,14,8,8,8,0,0,0,0,0,0,0,0,False,0.034644365310668945,0,0.006368398666381836
8,2,2,2,3,3,3,3,5,3,3,4,0.0011718273162841797,0.003058910369873047,0.06993794441223145,14,8,8,8,0,0,0,0,0,0,0,0,False,0.0340425968170166,0,0.006309986114501953
8,2,2,1,3,3,3,1,5,3,3,3,0.0010118484497070312,0.002824068069458008,0.06861424446105957,14,8,8,5,0,1,0,2,0,0,0,0,False,0.03489232063293457,0,0.005331277847290039
8,0,0,0,3,1,1,1,5,1,1,1,0.0008709430694580078,0.0019979476928710938,0.030004024505615234,14,2,2,2,0,0,0,0,0,0,0,0,False,0.0011746883392333984,0,0.002712726593017578
8,2,2,2,3,3,3,3,5,3,3,4,0.0011172294616699219,0.003004789352416992,0.06909704208374023,14,8,8,8,0,0,0,0,0,0,0,0,False,0.03342556953430176,0,0.006439924240112305
8,0,0,0,3,3,3,3,5,3,3,3,0.0009169578552246094,0.0025632381439208984,0.03796219825744629,14,6,6,6,0,0,0,0,0,0,0,0,False,0.0061147212982177734,0,0.004399299621582031
7,1,1,1,3,3,3,3,5,3,3,3,0.001092672348022461,0.002877950668334961,0.050206899642944336,13,7,7,7,0,0,0,0,0,0,0,0,False,0.015529394149780273,0,0.005786895751953125
7,1,1,1,3,3,3,3,5,3,3,4,0.001081228256225586,0.002833127975463867,0.049226999282836914,13,7,7,7,0,0,0,0,0,0,0,0,False,0.014790058135986328,0,0.00574493408203125
7,1,1,0,3,3,3,1,5,3,3,2,0.0009779930114746094,0.0026960372924804688,0.048612117767333984,13,7,7,4,0,1,0,2,0,0,0,0,False,0.01612997055053711,0,0.004768848419189453
7,1,1,1,3,1,1,1,5,2,2,2,0.0010080337524414062,0.0021409988403320312,0.03488779067993164,13,3,3,3,0,0,0,0,0,0,0,0,False,0.005255222320556641,0,0.003042936325073242
7,1,1,1,3,3,3,3,5,3,3,3,0.0010290145874023438,0.0028128623962402344,0.048487186431884766,13,7,7,7,0,0,0,0,0,0,0,0,False,0.014878511428833008,0,0.005400896072387695
7,1,1,1,3,3,3,3,5,3,3,3,0.0010149478912353516,0.0025539398193359375,0.05060577392578125,13,7,7,7,0,0,0,0,0,0,0,0,False,0.01699066162109375,0,0.005154848098754883
