Num_Qubits,Num_Layers,Original_X,L2_X,L3_X,TLC_X,Original_CX,L2_CX,L3_CX,TLC_CX,Original_CCX,L2_CCX,Original_Layers,L2_Layers,L3_Layers,TLC_Layers,L2_Time,L3_Time,TLC_Time,Original_Cost,L2_Cost,L3_Cost,TLC_Cost,L3_Unitary,TLC_Unitary,L3_Unitary_X,TLC_Unitary_X,L3_Unitary_CX,TLC_Unitary_CX,L3_Unitary_CCX,TLC_Unitary_CCX,Template_Matched,Template_Matching_Time,Template_Substitution_Time,Optimization_Pass_Time
10,20,25,25,20,15,32,32,89,87,10,10,20,20,79,87,0.0057048797607421875,0.023818016052246094,71.38642001152039,299,299,292,284,1,1,4,4,1,1,0,0,True,71.2104218006134,0.035401105880737305,0.04104757308959961
10,20,25,25,21,18,30,30,87,87,10,10,20,20,85,113,0.006179094314575195,0.02351999282836914,70.69972109794617,295,295,289,288,1,1,4,4,1,1,0,0,True,70.56233263015747,0.01655721664428711,0.036921024322509766
10,20,18,18,14,15,29,29,97,95,13,13,20,20,89,91,0.007071018218994141,0.02649402618408203,45.60306000709534,349,349,340,340,3,4,14,18,4,5,0,0,False,45.49954581260681,0,0.032225847244262695
10,20,22,22,12,15,27,27,144,144,20,20,20,20,118,146,0.007203817367553711,0.03674888610839844,60.720036029815674,496,496,482,485,1,1,4,4,1,1,0,0,True,60.507405519485474,0.020884990692138672,0.05183100700378418
10,20,28,28,20,24,22,22,98,101,14,14,20,20,90,121,0.006309032440185547,0.027417898178100586,95.17467594146729,366,366,353,361,3,2,12,8,3,2,0,0,False,95.05327486991882,0,0.03471708297729492
10,20,22,22,19,15,35,35,86,84,9,9,20,20,64,80,0.005916118621826172,0.02108597755432129,49.09172201156616,281,281,275,269,1,2,4,6,1,1,0,0,True,48.927624464035034,0.03430581092834473,0.04013323783874512
10,20,22,22,17,18,26,26,129,129,18,18,20,20,123,146,0.007082939147949219,0.03438305854797363,69.6976478099823,452,452,443,445,2,2,8,8,2,2,0,0,False,69.55037379264832,0,0.04166078567504883
10,20,21,21,16,13,30,30,126,126,16,16,20,20,112,138,0.006639242172241211,0.03071904182434082,48.448304176330566,417,417,416,411,0,0,0,0,0,0,0,0,True,48.274959087371826,0.01860523223876953,0.043781280517578125
10,20,25,25,19,18,19,19,140,142,21,21,20,20,122,181,0.007512807846069336,0.03779911994934082,61.74551606178284,504,504,500,498,2,1,10,6,3,2,0,0,True,61.5337872505188,0.019916057586669922,0.052629709243774414
10,20,19,19,15,15,31,31,118,118,15,15,20,20,122,140,0.006639003753662109,0.03164100646972656,55.784926891326904,396,396,392,393,1,1,4,4,1,1,0,0,False,55.66058111190796,0,0.03704190254211426
10,20,20,20,17,17,27,27,85,85,11,11,20,20,87,92,0.005952119827270508,0.02496480941772461,49.109338998794556,305,305,297,299,3,3,14,14,4,4,0,0,False,49.01599621772766,0,0.03051924705505371
10,20,24,24,19,16,29,29,111,110,14,14,20,20,108,116,0.0065250396728515625,0.029191970825195312,77.3622419834137,376,376,369,371,0,1,0,4,0,1,0,0,False,77.24408006668091,0,0.03428006172180176
10,20,20,20,15,14,30,30,114,109,15,15,20,20,99,109,0.006555080413818359,0.02919602394104004,50.95735287666321,395,395,386,384,2,4,10,18,3,5,0,0,False,50.83781862258911,0,0.03737783432006836
10,20,22,22,16,17,17,17,116,116,17,17,20,20,135,136,0.0068662166595458984,0.029607295989990234,49.05980896949768,413,413,407,408,1,1,6,6,2,2,0,0,False,48.93348217010498,0,0.03586888313293457
10,20,22,22,17,18,28,28,122,127,17,17,20,20,108,143,0.008125066757202148,0.032731056213378906,67.16768169403076,435,435,430,431,3,1,16,6,5,2,0,0,True,66.97708535194397,0.021941423416137695,0.04700779914855957
10,20,21,21,17,16,20,20,132,134,19,19,20,20,105,132,0.007161855697631836,0.03443408012390137,48.684930086135864,460,460,455,457,1,0,4,0,1,0,0,0,False,48.52965426445007,0,0.04221916198730469
10,20,23,23,18,17,33,33,111,111,13,13,20,20,95,129,0.007148027420043945,0.0277101993560791,63.67894721031189,362,362,356,356,0,0,0,0,0,0,0,0,True,63.519397258758545,0.019514799118041992,0.04009675979614258
10,20,24,24,19,19,22,22,118,118,16,16,20,20,109,128,0.00639796257019043,0.02927088737487793,65.57340097427368,404,404,401,402,0,0,0,0,0,0,0,0,False,65.44485330581665,0,0.035272836685180664
10,20,21,21,12,12,26,26,128,131,19,19,20,20,104,128,0.0066030025482177734,0.033666133880615234,58.42478704452515,472,472,460,461,4,3,20,16,6,5,0,0,False,58.238460063934326,0,0.08557868003845215
10,20,27,27,20,20,28,28,122,124,16,16,20,20,105,117,0.006907939910888672,0.03091573715209961,79.32808899879456,419,419,413,414,1,0,4,0,1,0,0,0,True,79.14385509490967,0.021464109420776367,0.04441332817077637
10,20,27,27,21,20,31,31,111,113,15,15,20,20,94,109,0.006801128387451172,0.030560016632080078,94.34992003440857,404,404,388,387,4,3,14,10,3,2,0,0,True,94.17653846740723,0.020193815231323242,0.04256010055541992
10,20,29,29,22,23,18,18,117,117,17,17,20,20,115,142,0.006949901580810547,0.031601905822753906,103.11592316627502,422,422,408,409,1,1,4,4,1,1,0,0,False,102.97681593894958,0,0.03763008117675781
10,20,24,24,20,18,36,36,120,120,14,14,20,20,104,110,0.006819725036621094,0.028695106506347656,73.96715784072876,390,390,384,385,0,0,0,0,0,0,0,0,True,73.79569292068481,0.020146846771240234,0.042302846908569336
